"MashupID","CateID","IsPri"
"88258","20012","0"
"84785","19978","0"
"85630","20254","1"
"82124","20066","1"
"87676","20016","1"
"81060","20098","1"
"85922","20048","1"
"85630","19962","0"
"81060","20162","0"
"82124","19978","0"
"85922","20099","0"
"87676","20141","0"
"85922","19978","0"
"87676","20055","0"
"87776","20015","1"
"87776","20296","0"
"86510","20055","1"
"86510","20211","0"
"86510","19978","0"
"86510","20099","0"
"86510","20075","0"
"82050","19999","1"
"82050","20070","0"
"82050","19978","0"
"81550","20162","1"
"84846","20176","1"
"84846","20176","0"
"84846","20186","0"
"86944","20218","1"
"85211","20038","1"
"80875","19978","1"
"80875","20016","0"
"86944","20315","0"
"85211","20055","0"
"86944","20103","0"
"85211","20075","0"
"84303","20038","1"
"88147","20184","1"
"84303","19990","0"
"84303","19990","0"
"84303","20087","0"
"88147","20184","0"
"88147","20184","0"
"83705","20094","1"
"86905","20087","1"
"81258","20099","1"
"83705","20094","0"
"86905","20066","0"
"86905","20055","0"
"85399","20158","1"
"85399","20125","0"
"85877","20158","1"
"85877","19978","0"
"85877","20339","0"
"87108","20094","1"
"86042","19963","1"
"84939","20197","1"
"87108","20087","0"
"86042","19987","0"
"84939","19968","0"
"84939","20094","0"
"84939","20173","0"
"82340","20075","1"
"82340","20176","0"
"82340","20173","0"
"82780","20055","1"
"82780","20176","0"
"82780","20176","0"
"84561","20089","1"
"84561","20163","0"
"83733","20106","1"
"83558","20106","1"
"83733","20114","0"
"83558","20204","0"
"83558","20075","0"
"83558","20176","0"
"83769","20015","1"
"83769","20087","0"
"83769","20176","0"
"86849","20219","1"
"86849","19959","0"
"86849","19960","0"
"86849","20015","0"
"86849","20087","0"
"85326","20075","1"
"85326","20087","0"
"85326","19990","0"
"85326","20038","0"
"85326","20162","0"
"82919","20055","1"
"82228","20204","1"
"82919","20162","0"
"82228","20071","0"
"82228","20173","0"
"84290","20162","1"
"83402","20204","1"
"83775","19978","1"
"83402","20106","0"
"83402","20173","0"
"83775","19978","0"
"83402","20075","0"
"83402","19998","0"
"83402","20173","0"
"85283","20087","1"
"82147","19978","1"
"137782","20250","1"
"85283","20148","0"
"85283","20172","0"
"137782","20075","0"
"82147","19965","0"
"137782","20312","0"
"137782","20334","0"
"137782","20087","0"
"137782","20415","0"
"137781","20250","1"
"85213","20090","1"
"137781","20075","0"
"85213","19994","0"
"137781","20312","0"
"85213","19988","0"
"137781","20334","0"
"85213","19988","0"
"137781","20087","0"
"137781","20415","0"
"83323","20179","1"
"141246","20202","1"
"83323","20142","0"
"141246","19971","0"
"141246","19998","0"
"83323","20113","0"
"141246","20149","0"
"83323","20142","0"
"141246","20152","0"
"83323","20204","0"
"141246","20320","0"
"141246","20355","0"
"141246","20087","0"
"141246","20012","0"
"141246","20204","0"
"86862","20015","1"
"86862","20103","0"
"86862","19959","0"
"86862","20087","0"
"86862","19960","0"
"85117","20037","1"
"85117","20347","0"
"85117","20162","0"
"85117","20087","0"
"85903","20114","1"
"88033","19968","1"
"83249","20038","1"
"83249","20016","0"
"88033","20261","0"
"83249","20016","0"
"84726","20094","1"
"84726","20400","0"
"84726","20094","0"
"84726","20094","0"
"86595","19997","1"
"87243","20087","1"
"82886","19989","1"
"86595","20098","0"
"82886","19989","0"
"82886","19960","0"
"82886","20015","0"
"82886","20015","0"
"87243","20415","0"
"86595","20114","0"
"139905","20114","1"
"139905","20055","0"
"86175","20087","1"
"86175","20026","0"
"86175","20055","0"
"86175","20099","0"
"87463","20099","1"
"87463","20101","0"
"87410","19978","1"
"87410","19978","0"
"82926","20099","1"
"82926","19978","0"
"83484","19978","1"
"83364","20250","1"
"83484","19978","0"
"81837","20033","1"
"87007","19978","1"
"83364","20038","0"
"87007","20208","0"
"81837","20099","0"
"83364","20162","0"
"87007","19978","0"
"83484","20098","0"
"83364","20055","0"
"81837","19978","0"
"87982","19978","1"
"85975","19963","1"
"87859","19963","1"
"88127","20138","1"
"87982","20055","0"
"88127","20138","0"
"87982","20012","0"
"87859","19963","0"
"87859","19978","0"
"85975","19978","0"
"88127","20346","0"
"87859","20055","0"
"80840","19978","1"
"80840","20098","0"
"86710","20055","1"
"86710","20269","0"
"84384","19978","1"
"84384","19963","0"
"84384","19978","0"
"84384","20098","0"
"139609","20114","1"
"86548","20048","1"
"139609","20098","0"
"86548","20066","0"
"139609","20358","0"
"86548","20055","0"
"86548","19978","0"
"86548","20058","0"
"87558","20055","1"
"87558","19978","0"
"87558","19978","0"
"87558","19965","0"
"87558","20057","0"
"86479","20066","1"
"86479","20099","0"
"86479","20055","0"
"86479","20033","0"
"86479","20034","0"
"88042","20055","1"
"88042","20211","0"
"84842","20005","1"
"81669","19978","1"
"84842","20211","0"
"81669","20120","0"
"84842","19978","0"
"84842","20093","0"
"81574","19959","1"
"81574","20015","0"
"81574","20033","0"
"81574","20034","0"
"81574","20033","0"
"81574","20230","0"
"81146","19978","1"
"81146","20034","0"
"81146","20230","0"
"81146","20033","0"
"81146","20033","0"
"81146","20142","0"
"85461","20038","1"
"85797","20332","1"
"85461","20098","0"
"85461","19990","0"
"85797","19978","0"
"85461","20027","0"
"85797","20055","0"
"85797","20315","0"
"86878","20173","1"
"87098","20099","1"
"86878","20015","0"
"86878","19959","0"
"87098","19999","0"
"87098","20099","0"
"86578","19978","1"
"84490","20066","1"
"86578","19960","0"
"84490","20055","0"
"86578","20066","0"
"86578","20055","0"
"143060","20055","1"
"143060","20280","0"
"143060","20305","0"
"143060","20227","0"
"82912","20055","1"
"82912","20099","0"
"82912","20162","0"
"82912","20104","0"
"82912","20038","0"
"86103","20055","1"
"150901","19989","1"
"150901","20078","0"
"150901","20296","0"
"150901","20393","0"
"83752","20142","1"
"83752","20015","0"
"83752","19978","0"
"83752","20075","0"
"85986","20087","1"
"87433","20055","1"
"87433","20253","0"
"87433","19990","0"
"82261","20016","1"
"82640","19978","1"
"82261","20212","0"
"82640","20038","0"
"82261","20016","0"
"82640","20162","0"
"82640","20414","0"
"84845","20086","1"
"84845","20186","0"
"84845","20060","0"
"84845","19978","0"
"84845","20066","0"
"82692","20171","1"
"82692","20038","0"
"82692","20162","0"
"138072","20178","1"
"82041","20016","1"
"138072","19998","0"
"138139","20213","1"
"82041","20016","0"
"138139","20172","0"
"82041","20307","0"
"138072","20130","0"
"87313","19978","1"
"87313","20055","0"
"146872","20010","1"
"86581","20066","1"
"138149","20334","1"
"138146","20213","1"
"86581","20087","0"
"138146","20086","0"
"138149","20048","0"
"86581","20016","0"
"138149","19988","0"
"82044","20038","1"
"82044","20099","0"
"138110","20213","1"
"82376","20016","1"
"82376","20016","0"
"82376","19965","0"
"82376","20122","0"
"82376","19978","0"
"83185","20162","1"
"83185","19965","0"
"83185","20087","0"
"83185","20038","0"
"83185","20054","0"
"85139","20250","1"
"85139","20173","0"
"85139","20055","0"
"85139","20377","0"
"81193","20015","1"
"86971","20145","1"
"81193","19978","0"
"86971","20242","0"
"86971","20066","0"
"86968","19959","1"
"86239","20099","1"
"86287","20038","1"
"86287","20055","0"
"86239","20055","0"
"86287","19990","0"
"88094","19978","1"
"83156","20313","1"
"83156","20162","0"
"83156","20087","0"
"86381","19997","1"
"86381","20087","0"
"86381","20162","0"
"81050","20162","1"
"94602","20098","1"
"83025","20099","1"
"83025","20026","0"
"83025","20087","0"
"84525","20018","1"
"84525","20162","0"
"148867","20271","1"
"148867","20141","0"
"148867","20202","0"
"82675","20015","1"
"82675","19978","0"
"82675","20034","0"
"82675","19978","0"
"82610","20013","1"
"82610","20176","0"
"82610","19978","0"
"83648","19965","1"
"83648","20055","0"
"83648","20057","0"
"83648","19960","0"
"80739","19978","1"
"87399","19996","1"
"87399","20195","0"
"87399","20272","0"
"87399","20055","0"
"87399","20087","0"
"84144","19978","1"
"84144","20162","0"
"84144","19965","0"
"84144","20055","0"
"84144","20038","0"
"84394","20162","1"
"87389","20055","1"
"81709","20162","1"
"84394","19990","0"
"87389","20162","0"
"81709","19978","0"
"82287","20162","1"
"82287","19978","0"
"82287","20066","0"
"82287","20419","0"
"80734","20162","1"
"80734","20173","0"
"82183","20162","1"
"84464","20098","1"
"82454","20357","1"
"84464","20098","0"
"82454","20173","0"
"82454","20162","0"
"83829","20087","1"
"82754","20162","1"
"81016","20055","1"
"83435","20162","1"
"84512","20162","1"
"82754","20162","0"
"83435","20358","0"
"83829","20162","0"
"82754","20408","0"
"81016","20162","0"
"84512","19978","0"
"82754","20055","0"
"82754","19979","0"
"83854","20162","1"
"83854","20098","0"
"85379","20055","1"
"85379","20162","0"
"85379","20173","0"
"80728","20162","1"
"81505","20162","1"
"81505","20098","0"
"85682","20013","1"
"85682","20162","0"
"85682","19978","0"
"85682","20013","0"
"81852","20162","1"
"81852","20098","0"
"85281","20357","1"
"85281","20162","0"
"83107","20162","1"
"82424","20118","1"
"83774","20038","1"
"84934","20204","1"
"83437","20204","1"
"83774","20162","0"
"84934","20162","0"
"83437","20162","0"
"82424","20162","0"
"83431","20204","1"
"83431","20162","0"
"81935","20162","1"
"81935","19978","0"
"81425","20098","1"
"83300","20046","1"
"81425","20162","0"
"83300","20162","0"
"83300","20171","0"
"83159","20419","1"
"83159","20066","0"
"83159","20162","0"
"82506","20162","1"
"82506","20099","0"
"84482","20162","1"
"84482","19959","0"
"81085","20162","1"
"81366","20162","1"
"85744","20162","1"
"81085","20250","0"
"83358","20171","1"
"83358","20162","0"
"81099","20162","1"
"82295","20162","1"
"83384","20162","1"
"83384","19997","0"
"83164","19978","1"
"83164","20162","0"
"83164","19978","0"
"81642","20162","1"
"81642","20055","0"
"81330","20162","1"
"80729","20162","1"
"81330","20098","0"
"83667","20162","1"
"83667","20176","0"
"82706","19958","1"
"82706","20162","0"
"82706","19978","0"
"83709","20038","1"
"83709","19978","0"
"87755","19978","1"
"81549","20162","1"
"81462","19965","1"
"85643","19989","1"
"87755","19989","0"
"82957","19989","1"
"83541","19978","1"
"81549","20098","0"
"83541","19989","0"
"81462","20015","0"
"81462","19959","0"
"82957","19978","0"
"85643","19989","0"
"82957","20098","0"
"82957","19997","0"
"85643","20034","0"
"82957","19989","0"
"85643","19978","0"
"87755","20029","0"
"87755","20029","0"
"85941","20162","1"
"80800","19978","1"
"80800","19965","0"
"80800","20055","0"
"84121","19965","1"
"84121","20015","0"
"84121","19989","0"
"84121","19989","0"
"84121","20015","0"
"86387","20038","1"
"87655","19989","1"
"81536","20162","1"
"86387","20087","0"
"138565","20078","1"
"81536","20173","0"
"138565","19998","0"
"87655","19965","0"
"86387","19959","0"
"87655","20057","0"
"87655","20055","0"
"81922","20012","1"
"85276","20162","1"
"85276","20249","0"
"85533","20099","1"
"85533","20255","0"
"85533","20026","0"
"85533","19978","0"
"84457","20176","1"
"84457","20015","0"
"84457","20075","0"
"84457","20087","0"
"80730","19978","1"
"87508","19965","1"
"80730","20162","0"
"87508","19965","0"
"80730","20079","0"
"87508","19965","0"
"87508","20012","0"
"87061","19978","1"
"87061","20122","0"
"87061","20370","0"
"87267","20087","1"
"87267","20099","0"
"81238","20070","1"
"140699","20253","1"
"81238","19978","0"
"140699","20020","0"
"140699","20114","0"
"140699","20355","0"
"140699","20194","0"
"83959","20173","1"
"83959","19990","0"
"83959","20038","0"
"83959","20162","0"
"83959","20055","0"
"83959","19978","0"
"83139","19978","1"
"83139","20211","0"
"83139","20146","0"
"83139","20136","0"
"85809","19978","1"
"85315","20055","1"
"85809","19963","0"
"85809","19978","0"
"85315","20162","0"
"85315","20185","0"
"85315","20206","0"
"85315","20048","0"
"84556","19965","1"
"84556","19978","0"
"84556","19978","0"
"87053","20162","1"
"81888","20099","1"
"88060","20087","1"
"81888","20173","0"
"86768","20399","1"
"88060","20087","0"
"86768","19960","0"
"86768","19960","0"
"86947","19978","1"
"86947","19965","0"
"87396","19990","1"
"138756","20078","1"
"87396","19978","0"
"86867","19959","1"
"138756","19989","0"
"86867","20015","0"
"86867","19965","0"
"86867","20055","0"
"86867","20099","0"
"138756","19965","0"
"87396","20087","0"
"82884","20015","1"
"83346","20099","1"
"82884","20162","0"
"83346","20090","0"
"82884","20173","0"
"83346","20162","0"
"82884","20176","0"
"83355","20015","1"
"81022","20055","1"
"83355","20087","0"
"81022","19978","0"
"83355","20058","0"
"81022","20162","0"
"83355","19997","0"
"86406","20055","1"
"86406","20038","0"
"86406","20066","0"
"86406","20015","0"
"86406","19959","0"
"86406","20087","0"
"83319","20307","1"
"83682","19968","1"
"80845","19978","1"
"83319","20005","0"
"83682","20094","0"
"80845","20208","0"
"80845","20048","0"
"83682","20094","0"
"83319","19978","0"
"83319","20211","0"
"84995","20087","1"
"84867","20016","1"
"84995","20075","0"
"84867","20016","0"
"84995","19978","0"
"84867","19999","0"
"84867","19999","0"
"84867","19978","0"
"81391","19978","1"
"81391","20094","0"
"85876","19997","1"
"138009","20237","1"
"85876","20385","0"
"85876","19960","0"
"138009","20183","0"
"138009","19988","0"
"86117","19960","1"
"120424","19959","1"
"86117","20385","0"
"120424","20093","0"
"120424","20324","0"
"82589","19959","1"
"83728","20055","1"
"82589","19960","0"
"83728","19978","0"
"82589","20418","0"
"83728","20048","0"
"82589","19978","0"
"86451","20048","1"
"82155","19978","1"
"85318","20075","1"
"86451","20055","0"
"86451","20066","0"
"85318","20162","0"
"82155","20185","0"
"85318","20048","0"
"143788","19984","1"
"143788","19969","0"
"143788","20104","0"
"143788","20176","0"
"83679","19990","1"
"82970","20255","1"
"83679","20038","0"
"85896","20048","1"
"82970","20048","0"
"82970","19978","0"
"83679","20087","0"
"83679","20087","0"
"83679","20087","0"
"83679","20356","0"
"149910","20048","1"
"88010","20048","1"
"88010","20321","0"
"87058","20016","1"
"83152","19963","1"
"87058","20250","0"
"83152","19978","0"
"87058","20133","0"
"87058","20016","0"
"87058","20250","0"
"87833","20184","1"
"87833","20184","0"
"87683","19978","1"
"87683","20016","0"
"87683","20173","0"
"84912","20033","1"
"84912","19978","0"
"83715","20211","1"
"138140","20048","1"
"83715","19978","0"
"138140","20213","0"
"138140","20312","0"
"86076","19978","1"
"86076","20211","0"
"84895","20094","1"
"84895","19965","0"
"84895","19978","0"
"84895","20113","0"
"83123","19978","1"
"83123","20224","0"
"83019","20016","1"
"83019","19978","0"
"83019","20033","0"
"83019","20016","0"
"83019","20016","0"
"83125","20224","1"
"81116","19978","1"
"83125","20090","0"
"83125","20142","0"
"86070","20224","1"
"83124","20165","1"
"86070","20087","0"
"83124","20224","0"
"83124","20174","0"
"83124","20206","0"
"86070","20161","0"
"83124","20315","0"
"86070","20224","0"
"86991","20162","1"
"81041","19978","1"
"86991","20173","0"
"86170","20099","1"
"81041","19965","0"
"85735","20055","1"
"86991","20038","0"
"86170","20162","0"
"86991","20087","0"
"81041","20162","0"
"82148","19959","1"
"82148","20055","0"
"82148","20015","0"
"82148","20162","0"
"83786","20075","1"
"82146","19978","1"
"83786","20162","0"
"82146","20055","0"
"84202","19958","1"
"84202","20204","0"
"84202","20162","0"
"86551","19959","1"
"87678","19978","1"
"86551","20087","0"
"87678","19978","0"
"86551","20055","0"
"86551","20066","0"
"86551","20099","0"
"138562","20147","1"
"87155","20255","1"
"87155","20358","0"
"81628","20162","1"
"83560","20054","1"
"85599","20108","1"
"85599","19978","0"
"83560","19978","0"
"83560","19965","0"
"85599","19973","0"
"83560","20057","0"
"85599","19978","0"
"87622","20012","1"
"81277","19978","1"
"83007","20033","1"
"87622","20055","0"
"83007","20034","0"
"83007","20204","0"
"83007","19978","0"
"83007","19959","0"
"86918","20066","1"
"87622","19978","0"
"87622","20211","0"
"86918","20055","0"
"86918","19978","0"
"87128","19960","1"
"85800","20099","1"
"87128","20144","0"
"87128","20385","0"
"87812","20195","1"
"87812","19996","0"
"87262","20120","1"
"87262","20055","0"
"86550","20066","1"
"83091","19978","1"
"86550","20087","0"
"83607","20401","1"
"83091","19965","0"
"86550","19978","0"
"83607","20104","0"
"86550","20099","0"
"83091","20054","0"
"83607","20174","0"
"86550","20157","0"
"83607","19963","0"
"83091","20018","0"
"83607","20252","0"
"83822","20015","1"
"87106","19959","1"
"87103","19960","1"
"87555","20208","1"
"82792","19978","1"
"83822","20254","0"
"82792","20418","0"
"87106","20015","0"
"83822","19973","0"
"87555","20339","0"
"87555","20341","0"
"87555","20066","0"
"87103","20107","0"
"87106","20087","0"
"83822","20107","0"
"82792","19965","0"
"87555","20271","0"
"87555","19974","0"
"82792","19959","0"
"86355","19997","1"
"84605","20111","1"
"86400","20055","1"
"86355","20055","0"
"86400","20066","0"
"86355","20174","0"
"86400","20087","0"
"84605","20055","0"
"84605","20132","0"
"83037","20055","1"
"83037","20080","0"
"81917","20021","1"
"82842","19978","1"
"82533","19978","1"
"82533","20142","0"
"82842","20054","0"
"82842","20211","0"
"82394","20094","1"
"82394","20054","0"
"82394","20250","0"
"82394","19978","0"
"83051","20054","1"
"83051","19978","0"
"83051","20211","0"
"83051","20143","0"
"83051","20080","0"
"86856","20296","1"
"86273","20016","1"
"86856","19959","0"
"86273","20038","0"
"86856","20015","0"
"86273","20016","0"
"83887","20038","1"
"86691","19965","1"
"83887","20114","0"
"83971","19990","1"
"86691","19989","0"
"83971","20138","0"
"86691","19989","0"
"83887","20055","0"
"86691","20087","0"
"83887","20162","0"
"83939","20087","1"
"83767","19998","1"
"83939","20357","0"
"83767","20106","0"
"83939","20173","0"
"83767","20075","0"
"83767","20079","0"
"83767","20176","0"
"83767","20087","0"
"85400","20087","1"
"85400","20171","0"
"83677","20087","1"
"83677","20106","0"
"85179","20087","1"
"85179","19978","0"
"88075","20184","1"
"87609","20087","1"
"88075","20184","0"
"87609","20087","0"
"88075","20184","0"
"87609","20106","0"
"84677","19984","1"
"86761","20066","1"
"84677","20087","0"
"86761","20087","0"
"86761","20107","0"
"86761","20027","0"
"84677","20087","0"
"81508","20099","1"
"86561","20173","1"
"81508","19959","0"
"86561","20087","0"
"81508","19960","0"
"86561","20066","0"
"84071","20033","1"
"87412","19978","1"
"84071","20099","0"
"84071","20033","0"
"84071","20121","0"
"86966","20038","1"
"86966","20087","0"
"86966","20414","0"
"87499","20099","1"
"87499","20055","0"
"87430","20053","1"
"83582","20055","1"
"87430","20099","0"
"87605","19990","1"
"83582","19978","0"
"87605","20055","0"
"87605","20253","0"
"87430","20157","0"
"87605","19990","0"
"87605","20038","0"
"86041","19987","1"
"86041","19963","0"
"86041","19978","0"
"84729","20162","1"
"86163","20075","1"
"81348","20016","1"
"84729","19997","0"
"86163","20087","0"
"86163","20055","0"
"81348","19978","0"
"85268","20211","1"
"85268","19978","0"
"83138","20075","1"
"83138","20079","0"
"83138","20176","0"
"84527","19997","1"
"84527","20087","0"
"84527","20162","0"
"88112","20395","1"
"86713","19978","1"
"88112","19965","0"
"88112","20012","0"
"86713","20162","0"
"88112","19984","0"
"86713","20055","0"
"86713","20087","0"
"88128","20038","1"
"88128","20055","0"
"88128","19984","0"
"84643","19965","1"
"83571","19965","1"
"85136","20098","1"
"84643","20025","0"
"85136","20016","0"
"83571","19978","0"
"84643","19978","0"
"84643","20038","0"
"85136","20082","0"
"83571","20211","0"
"85136","20075","0"
"85136","20016","0"
"84643","20162","0"
"85401","20206","1"
"85401","20289","0"
"85401","20129","0"
"88288","20080","1"
"88288","20080","0"
"88288","20174","0"
"88288","20055","0"
"88288","20066","0"
"84987","20075","1"
"84987","20204","0"
"81077","20162","1"
"85824","19978","1"
"85824","20255","0"
"85824","20142","0"
"85824","19990","0"
"85824","20142","0"
"85824","20142","0"
"84207","20055","1"
"122847","20142","1"
"84207","20079","0"
"122847","20213","0"
"85267","20098","1"
"85267","19997","0"
"85267","20087","0"
"84034","20057","1"
"82688","19978","1"
"84034","20265","0"
"85633","20423","1"
"81730","20055","1"
"137388","20038","1"
"82627","20204","1"
"85633","20080","0"
"87567","19965","1"
"82627","20099","0"
"85633","20075","0"
"84034","19965","0"
"82627","20098","0"
"87567","19965","0"
"87567","20057","0"
"87567","19978","0"
"87567","20055","0"
"85332","20038","1"
"85332","20098","0"
"85332","20026","0"
"85332","20099","0"
"84341","19958","1"
"85570","20075","1"
"84341","19978","0"
"85570","20162","0"
"85570","20075","0"
"84341","20098","0"
"85570","20254","0"
"84341","20034","0"
"86486","20066","1"
"88032","19978","1"
"86486","20055","0"
"86462","20098","1"
"86591","20016","1"
"88032","19997","0"
"86591","20250","0"
"86486","20098","0"
"86591","20016","0"
"88032","20194","0"
"86462","19997","0"
"88032","20173","0"
"86229","20055","1"
"86229","19978","0"
"81063","19978","1"
"85106","19988","1"
"83408","19978","1"
"85106","19978","0"
"83408","20033","0"
"85106","20048","0"
"83408","20121","0"
"85106","20013","0"
"85746","20087","1"
"86554","19959","1"
"85746","20015","0"
"83684","19978","1"
"86554","20142","0"
"85746","20015","0"
"86554","20208","0"
"83684","19976","0"
"86554","20055","0"
"86554","20066","0"
"86554","20087","0"
"81068","19978","1"
"81068","20098","0"
"83092","20051","1"
"83092","19978","0"
"83092","19965","0"
"83092","20051","0"
"83092","19976","0"
"83092","20050","0"
"84393","19978","1"
"84393","20250","0"
"86318","19978","1"
"86318","19978","0"
"86318","20012","0"
"86318","19978","0"
"86167","20099","1"
"86167","20055","0"
"86167","20016","0"
"85205","20355","1"
"85205","19996","0"
"85205","20081","0"
"85205","20075","0"
"85205","20099","0"
"80902","19978","1"
"141803","20055","1"
"87249","20087","1"
"87249","20289","0"
"87249","19997","0"
"84343","19965","1"
"84343","19978","0"
"84343","20162","0"
"84343","20335","0"
"84343","20087","0"
"86019","20018","1"
"84212","19976","1"
"83906","20173","1"
"86019","19978","0"
"83906","20252","0"
"84212","20377","0"
"83906","19996","0"
"86019","20266","0"
"83906","20066","0"
"138979","20200","1"
"138979","19988","0"
"138979","19994","0"
"87793","19979","1"
"87793","20254","0"
"81829","19978","1"
"81829","20075","0"
"83214","20094","1"
"81449","19978","1"
"83214","19978","0"
"81449","20147","0"
"83214","19978","0"
"86339","19997","1"
"86339","19990","0"
"86339","20087","0"
"86339","20098","0"
"84175","20038","1"
"85692","19978","1"
"84175","19978","0"
"85692","20335","0"
"85692","19978","0"
"85692","19965","0"
"81971","19978","1"
"81971","19965","0"
"81971","20212","0"
"143797","20233","1"
"85646","19959","1"
"86894","19978","1"
"143797","20035","0"
"86894","20119","0"
"143797","20012","0"
"85646","20015","0"
"86894","20087","0"
"86894","19978","0"
"85384","19978","1"
"85384","20087","0"
"86453","20087","1"
"86453","20066","0"
"86453","20055","0"
"86453","19978","0"
"81113","19978","1"
"81113","19999","0"
"81113","20070","0"
"81113","20066","0"
"86161","19978","1"
"86161","20162","0"
"86161","20038","0"
"81844","19978","1"
"86147","19978","1"
"81844","20016","0"
"86147","19978","0"
"86575","20099","1"
"86575","20066","0"
"86575","20087","0"
"86575","19978","0"
"86575","20157","0"
"85041","20075","1"
"88082","19978","1"
"85032","20075","1"
"85041","19978","0"
"88082","22068","0"
"88082","20162","0"
"88082","20055","0"
"88082","20249","0"
"88082","20122","0"
"85032","20254","0"
"85032","19978","0"
"85032","20357","0"
"83799","19978","1"
"83799","19978","0"
"84612","20333","1"
"84612","19978","0"
"84612","20006","0"
"82797","19978","1"
"81154","20307","1"
"82797","20401","0"
"81154","20194","0"
"81154","19978","0"
"82797","19997","0"
"84730","19978","1"
"84730","19978","0"
"84730","20208","0"
"84730","19978","0"
"84533","20250","1"
"84533","20071","0"
"84533","20087","0"
"84533","20086","0"
"84533","20377","0"
"83522","20208","1"
"83270","19978","1"
"83522","19978","0"
"83127","19978","1"
"83270","19996","0"
"83127","20098","0"
"83522","20162","0"
"85351","19978","1"
"87897","19997","1"
"85351","19978","0"
"87897","20098","0"
"85351","20162","0"
"87897","19978","0"
"85351","20106","0"
"85025","19978","1"
"85025","19978","0"
"85025","20162","0"
"85025","20075","0"
"84374","20038","1"
"84374","20087","0"
"84374","20075","0"
"84374","20162","0"
"87266","20173","1"
"86579","20173","1"
"142324","19978","1"
"87266","19978","0"
"86579","19990","0"
"86579","20087","0"
"86579","19978","0"
"142324","19959","0"
"83499","19978","1"
"85849","19978","1"
"82900","20087","1"
"82019","19978","1"
"82019","20162","0"
"85849","19978","0"
"85849","20087","0"
"82019","20176","0"
"82900","20162","0"
"82019","20265","0"
"82900","19978","0"
"82900","20102","0"
"86036","19978","1"
"86036","19965","0"
"84555","20034","1"
"83102","19965","1"
"84555","20034","0"
"83102","20162","0"
"84555","19965","0"
"83102","19978","0"
"84555","19978","0"
"83102","19978","0"
"84555","19978","0"
"85061","19978","1"
"85061","19959","0"
"85061","20087","0"
"85061","20075","0"
"83103","20162","1"
"83103","19978","0"
"83103","19978","0"
"85801","19978","1"
"85801","20206","0"
"85580","19965","1"
"85580","20075","0"
"85580","20038","0"
"85580","20162","0"
"85580","19978","0"
"85838","19978","1"
"85838","19978","0"
"85838","20087","0"
"85501","19978","1"
"85501","20162","0"
"85501","19978","0"
"83313","19978","1"
"80919","19978","1"
"83313","20015","0"
"83313","20015","0"
"86790","20385","1"
"80817","19978","1"
"87923","20249","1"
"87923","19978","0"
"81247","20105","1"
"81522","19978","1"
"81247","19978","0"
"81247","20105","0"
"81247","20186","0"
"81247","20186","0"
"81522","20079","0"
"80893","19978","1"
"80893","20250","0"
"85102","19978","1"
"84825","20077","1"
"85102","20250","0"
"84825","19978","0"
"84825","20285","0"
"84825","20122","0"
"84825","20285","0"
"87415","19962","1"
"87415","20254","0"
"81365","19978","1"
"81365","20079","0"
"81365","20162","0"
"82889","20060","1"
"81530","19965","1"
"82145","20162","1"
"82145","19965","0"
"81530","20250","0"
"82889","19978","0"
"81530","19978","0"
"82889","19965","0"
"81530","20060","0"
"82145","19978","0"
"142378","19959","1"
"142378","19998","0"
"87452","19988","1"
"87452","19978","0"
"87452","20250","0"
"87452","20173","0"
"83210","20026","1"
"83210","20099","0"
"83210","20130","0"
"83210","20055","0"
"138269","20162","1"
"138269","20022","0"
"138269","19965","0"
"138269","20122","0"
"87245","19990","1"
"86421","19978","1"
"87245","20136","0"
"87245","19960","0"
"86421","20055","0"
"86531","19965","1"
"86531","20075","0"
"86531","20066","0"
"86531","20368","0"
"151801","20161","1"
"151801","20118","0"
"151801","20305","0"
"151801","20378","0"
"83206","19993","1"
"83206","19993","0"
"83206","20087","0"
"83206","19978","0"
"152635","20250","1"
"87690","19978","1"
"87667","19990","1"
"87667","19979","0"
"87667","20000","0"
"87690","20034","0"
"87690","20012","0"
"85329","20099","1"
"85329","20055","0"
"85329","20099","0"
"85329","20355","0"
"85316","20236","1"
"85316","20099","0"
"138024","20107","1"
"138024","20133","0"
"138024","20015","0"
"138024","20038","0"
"88109","19978","1"
"88109","20099","0"
"88109","20055","0"
"88109","19984","0"
"83866","20138","1"
"83866","20038","0"
"83866","19996","0"
"83866","20099","0"
"87648","20087","1"
"87648","20012","0"
"87648","19997","0"
"87648","20099","0"
"84287","19990","1"
"84377","20162","1"
"84287","20142","0"
"84377","20018","0"
"84287","20142","0"
"84287","20358","0"
"84287","19978","0"
"87150","20055","1"
"87150","20080","0"
"84960","20296","1"
"81808","20080","1"
"81808","19978","0"
"87359","20012","1"
"83859","20057","1"
"83859","19965","0"
"83859","20054","0"
"83859","19978","0"
"84132","19978","1"
"83836","20142","1"
"84132","20087","0"
"83836","20177","0"
"83836","20122","0"
"84132","20177","0"
"83836","19978","0"
"86173","20099","1"
"82575","20309","1"
"86173","20055","0"
"82575","19968","0"
"86173","20173","0"
"82575","20099","0"
"83026","20016","1"
"83026","19978","0"
"82112","20004","1"
"82112","20250","0"
"82112","19978","0"
"82569","20055","1"
"82569","19984","0"
"82569","20176","0"
"84979","19978","1"
"83240","20162","1"
"84979","20122","0"
"83240","19978","0"
"84979","20122","0"
"87202","20250","1"
"87202","19989","0"
"81813","20122","1"
"81813","19978","0"
"81028","19978","1"
